model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+iv_lag+vix_mom_lag+vix_mom+vega,0.0022021173499524593,0.009008796885609627,1.093699336051941,15.536988258361816,75.44395646362422,-0.011199798434972763,-0.002623811364173889,0.0020568668842315674,0.00677470862865448,0.01568879932165146
3F+iv_lag+vix_mom_lag+vix_mom+rho,0.0010786181082949042,0.008941704407334328,1.0838279724121094,17.21013832092285,77.00890818673155,-0.012219011783599854,-0.0037114694714546204,0.0009924620389938354,0.005604393780231476,0.014416560530662537
3F+iv_lag+vix_mom_lag+gamma+theta,0.0012630029814317822,0.008167983964085579,0.5819218158721924,8.941381454467773,75.72788934919595,-0.011070013046264648,-0.0031928643584251404,0.0011221915483474731,0.0055147260427474976,0.013889636844396591
3F+iv_lag+vix_mom_lag+gamma+vega,-0.0014822621596977115,0.008592945523560047,0.7139720320701599,12.024394989013672,75.46222115216976,-0.014289617538452148,-0.006191909313201904,-0.0015594512224197388,0.0031012818217277527,0.01126839965581894
3F+iv_lag+vix_mom_lag+gamma+rho,-0.0012314070481806993,0.008452150039374828,0.617059588432312,11.547367095947266,76.06744651352003,-0.014124050736427307,-0.005758196115493774,-0.0011958777904510498,0.0032722502946853638,0.011230342090129852
3F+iv_lag+vix_mom_lag+theta+vega,0.0006545993383042514,0.008622138760983944,0.8664378523826599,11.765439987182617,76.85365833409436,-0.012206349521875381,-0.003966245800256729,0.0004697442054748535,0.005073852837085724,0.013647757470607758
3F+iv_lag+vix_mom_lag+theta+rho,-0.0016549862921237946,0.008795262314379215,0.4559842348098755,10.80218505859375,75.53361948012055,-0.015016704797744751,-0.006342396140098572,-0.0015933066606521606,0.003024570643901825,0.011466793715953827
3F+iv_lag+vix_mom_lag+vega+rho,-0.0005597517010755837,0.008330930955708027,0.9006200432777405,15.386737823486328,77.74281658101636,-0.01287911832332611,-0.004858788102865219,-0.0006183236837387085,0.003622405230998993,0.01169845461845398
3F+iv_lag+vix_mom+gamma+theta,-0.0015744869597256184,0.0076629095710814,0.5073304176330566,11.2765531539917,75.15919336493678,-0.0131215900182724,-0.00570032000541687,-0.0016375035047531128,0.0024513229727745056,0.010028541088104248
3F+iv_lag+vix_mom+gamma+vega,-0.0004969857982359827,0.008420714177191257,0.748406171798706,14.809566497802734,76.80467576026766,-0.013037234544754028,-0.004997588694095612,-0.0005177408456802368,0.00392720103263855,0.011914271861314774
3F+iv_lag+vix_mom+gamma+rho,0.001625633449293673,0.008216227404773235,1.6174951791763306,28.0282039642334,76.97902051456609,-0.010083802044391632,-0.002805262804031372,0.0013524442911148071,0.005671009421348572,0.01399223506450653
3F+iv_lag+vix_mom+theta+vega,-0.0008321901550516486,0.007963567972183228,1.0563997030258179,19.967647552490234,77.46137433479174,-0.012589320540428162,-0.004971958696842194,-0.0008596852421760559,0.0031865984201431274,0.010811351239681244
3F+iv_lag+vix_mom+theta+rho,0.001409647986292839,0.009426861070096493,0.6737978458404541,11.96433162689209,76.42692879262107,-0.012606188654899597,-0.003669723868370056,0.0012831464409828186,0.006264247000217438,0.015700563788414
3F+iv_lag+vix_mom+vega+rho,-0.0009599323384463787,0.007867981679737568,1.4834098815917969,31.438711166381836,78.51574499173938,-0.012258030474185944,-0.004931487143039703,-0.0010106638073921204,0.0028932616114616394,0.010148033499717712
