combo_name,n_features,features,SSE,RMSE,Gain_vs_HW_%,training_time_s,epochs_run
3F+gamma+vega+rho,6,"delta, T, spy_ret, gamma, vega, rho",59.071014404296875,0.01568808131693938,4.976892093680507,8.105786426999884,100
3F+vix_lag+vega+rho,6,"delta, T, spy_ret, vix_lag, vega, rho",59.091880798339844,0.01569085192098379,4.94332589149562,8.161150066000005,100
3F+vix_mom+rho,5,"delta, T, spy_ret, vix_mom, rho",59.17487335205078,0.015701866691047464,4.809821998491182,8.370694355000069,100
3F+gamma+rho,5,"delta, T, spy_ret, gamma, rho",59.226200103759766,0.015708674911186642,4.727256504817023,8.164509245999966,100
3F+vix_lag+vega,5,"delta, T, spy_ret, vix_lag, vega",59.32350158691406,0.015721573342150148,4.570734910826202,8.144432187999996,100
3F+vix_lag,4,"delta, T, spy_ret, vix_lag",59.976768493652344,0.01580789885995679,3.519873462167822,8.158227311000019,100
3F+vega+rho,5,"delta, T, spy_ret, vega, rho",60.74050521850586,0.01590822838528477,2.291307507280549,8.13403521400005,100
3F+gamma,4,"delta, T, spy_ret, gamma",61.23360061645508,0.015972669884325465,1.4981019447901645,8.233959464999998,100
3F+vix_mom,4,"delta, T, spy_ret, vix_mom",61.34223937988281,0.015986832714145808,1.3233429188261203,7.967800447000002,100
3F+vega,4,"delta, T, spy_ret, vega",62.7901611328125,0.016174408822697686,-1.0058201462749938,8.22703401299998,100
3F+rho,4,"delta, T, spy_ret, rho",63.934268951416016,0.01632110163162451,-2.8462605348476666,8.116262317000007,100
