model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+iv_lag+gamma+vega,6.563375791301951e-06,0.011733734048902988,2.3308844566345215,68.30406951904297,81.88571691967303,-0.016171421855688095,-0.005207456648349762,-0.00016820058226585388,0.0047607421875,0.016315754503011703
3F+iv_lag+gamma+rho,0.000556355167645961,0.010716061107814312,1.444220781326294,28.48335838317871,80.20404400467088,-0.014305680990219116,-0.004730224609375,0.00010572001338005066,0.00523839145898819,0.01638021133840084
3F+iv_lag+theta+vega,-0.00020202052837703377,0.01406788919121027,3.3097469806671143,107.89397430419922,82.40504578698298,-0.019339969381690025,-0.006362328305840492,-0.00038217753171920776,0.005548747256398201,0.018522262573242188
3F+iv_lag+theta+rho,-0.0010337879648432136,0.01348276436328888,2.9228296279907227,107.26087188720703,82.73461987585274,-0.0199420228600502,-0.006557993590831757,-0.000698089599609375,0.004608154296875,0.01578495278954506
3F+iv_lag+vega+rho,-0.0005764004890806973,0.012806867249310017,4.062976360321045,146.2784423828125,84.51539548890665,-0.0169677734375,-0.005581781268119812,-0.0007864832878112793,0.0038909912109375,0.01571703515946865
3F+d_iv_lag+vix_mom_lag+vix_mom,0.00018863279547076672,0.014170439913868904,5.129980087280273,99.16610717773438,85.3919550119845,-0.01767895370721817,-0.005386389791965485,-8.457526564598083e-05,0.005096435546875,0.01708984375
3F+d_iv_lag+vix_mom_lag+gamma,0.00023688672808930278,0.014186029322445393,5.6658453941345215,106.3207015991211,86.16710712310245,-0.017315274104475975,-0.005097666755318642,5.678832530975342e-05,0.00494384765625,0.0164794921875
3F+d_iv_lag+vix_mom_lag+theta,-0.0005919102695770562,0.014235209673643112,5.099743366241455,98.55745697021484,85.75302685759941,-0.018798828125,-0.005768939852714539,-0.0005881413817405701,0.004216882400214672,0.015625
3F+d_iv_lag+vix_mom_lag+vega,-0.000122860015835613,0.014337519183754921,4.780271053314209,92.34136199951172,86.05417614160163,-0.01865939050912857,-0.004945836961269379,-8.354336023330688e-05,0.0045125968754291534,0.016198843717575073
3F+d_iv_lag+vix_mom_lag+rho,0.002598427701741457,0.014258671551942825,5.462625503540039,101.86466979980469,85.39656443980087,-0.015165893360972404,-0.0027869530022144318,0.002359539270401001,0.007299598306417465,0.019043780863285065
3F+d_iv_lag+vix_mom+gamma,0.0009628791594877839,0.014207825064659119,5.482404708862305,107.6208267211914,85.92588040071293,-0.016695810481905937,-0.004421833902597427,0.000743865966796875,0.005708321928977966,0.017544496804475784
3F+d_iv_lag+vix_mom+theta,0.0011809515999630094,0.014635234139859676,4.817625045776367,96.81051635742188,85.97965705857045,-0.017105789855122566,-0.004272015765309334,0.0010671429336071014,0.006169810891151428,0.0181884765625
3F+d_iv_lag+vix_mom+vega,0.00038587188464589417,0.014351042918860912,5.359470844268799,104.26919555664062,86.21243316329667,-0.01716477796435356,-0.00482177734375,8.726119995117188e-05,0.004859110340476036,0.017230600118637085
3F+d_iv_lag+vix_mom+rho,0.0005277235177345574,0.014301405288279057,4.920670032501221,96.64247131347656,85.89284616802901,-0.017663683742284775,-0.004646129906177521,0.0004167631268501282,0.005273457616567612,0.01722542941570282
3F+d_iv_lag+gamma+theta,-0.00031374336685985327,0.01529801543802023,4.872047424316406,87.10254669189453,85.41884334091328,-0.01948682591319084,-0.006342833861708641,-0.0006216242909431458,0.004885105416178703,0.018065787851810455
3F+d_iv_lag+gamma+vega,0.000165410281624645,0.014499006792902946,5.2597784996032715,98.53401947021484,86.61652633519759,-0.017582442611455917,-0.004950977861881256,-8.225440979003906e-06,0.004672570154070854,0.016655471175909042
3F+d_iv_lag+gamma+rho,-0.0018379066605120897,0.014382687397301197,4.738448143005371,91.98636627197266,85.17684838055436,-0.020410150289535522,-0.0069654714316129684,-0.0016151964664459229,0.0030975341796875,0.014399489387869835
3F+d_iv_lag+theta+vega,-5.654278720612638e-05,0.014265271835029125,5.719097137451172,112.37120056152344,87.24264028025321,-0.01702866330742836,-0.004774952307343483,-0.0003247782588005066,0.0040496401488780975,0.015809424221515656
3F+d_iv_lag+theta+rho,3.531507172738202e-05,0.014723981730639935,5.479589462280273,104.31813049316406,86.57350500891155,-0.0177001953125,-0.005393162369728088,-0.00028296932578086853,0.004737086594104767,0.01698298379778862
